Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт,Опорный кадр,Текущая секунда
5066,1712879508.698681,1920,1080,60,h264,2544941.7371469885,True,5945.11878490448
5067,1712879508.701252,1920,1080,60,h264,2545377.952859525,False,5945.273036956787
5068,1712879508.703926,1920,1080,60,h264,2545811.493638551,True,5945.433483123779
5069,1712879508.7062771,1920,1080,60,h264,2546253.3121447023,False,5945.5745458602905
5070,1712879508.708746,1920,1080,60,h264,2546692.082838556,True,5945.722675323486
5071,1712879508.711041,1920,1080,60,h264,2547135.299076193,False,5945.860376358032
5072,1712879508.7133372,1920,1080,60,h264,2547578.464139968,True,5945.998148918152
5073,1712879508.715845,1920,1080,60,h264,2548016.1652497253,False,5946.148624420166
5074,1712879508.718322,1920,1080,60,h264,2548454.641218772,True,5946.297240257263
5075,1712879508.720578,1920,1080,60,h264,2548898.7794294762,False,5946.432595252991
5076,1712879508.722974,1920,1080,60,h264,2549339.2913864497,True,5946.576361656189
5077,1712879508.725545,1920,1080,60,h264,2549775.2861120724,False,5946.730613708496
5078,1712879508.727956,1920,1080,60,h264,2550215.368330073,True,5946.875281333923
5079,1712879508.730305,1920,1080,60,h264,2550657.030480715,False,5947.016215324402
5080,1712879508.732642,1920,1080,60,h264,2551098.9785154727,True,5947.156434059143
5081,1712879508.7351649,1920,1080,60,h264,2551536.1186595727,False,5947.307810783386
5082,1712879508.737973,1920,1080,60,h264,2551965.895370381,True,5947.476296424866
5083,1712879508.7415612,1920,1080,60,h264,2552375.5612350474,False,5947.691588401794
5084,1712879508.743798,1920,1080,60,h264,2552819.9972807844,True,5947.825798988342
5085,1712879508.7464619,1920,1080,60,h264,2553253.4152927357,False,5947.9856300354
5086,1712879508.7505732,1920,1080,60,h264,2553649.5252574384,True,5948.232307434082
5087,1712879508.752752,1920,1080,60,h264,2554095.384736984,False,5948.363041877747
5088,1712879508.755053,1920,1080,60,h264,2554538.07928524,True,5948.501100540161
5089,1712879508.759413,1920,1080,60,h264,2554927.6935633216,False,5948.762698173523
5090,1712879508.762113,1920,1080,60,h264,2555360.052684102,True,5948.9247035980225
5091,1712879508.764987,1920,1080,60,h264,2555787.9080983144,False,5949.097137451172
5092,1712879508.7684329,1920,1080,60,h264,2556200.993433246,True,5949.303889274597
5093,1712879508.771103,1920,1080,60,h264,2556634.05310775,False,5949.464092254639
5094,1712879508.773692,1920,1080,60,h264,2557069.1798307975,True,5949.6194314956665
5095,1712879508.77641,1920,1080,60,h264,2557500.951058547,False,5949.782524108887
5096,1712879508.779906,1920,1080,60,h264,2557912.6378267515,True,5949.992280006409
5097,1712879508.782672,1920,1080,60,h264,2558343.1287475247,False,5950.158233642578
5098,1712879508.7852669,1920,1080,60,h264,2558778.0063044927,True,5950.313930511475
5099,1712879508.787642,1920,1080,60,h264,2559218.533654735,False,5950.456438064575
5100,1712879508.790259,1920,1080,60,h264,2559652.80040666,True,5950.613451004028
5101,1712879508.792722,1920,1080,60,h264,2560091.013718846,False,5950.76123714447
5102,1712879508.7950249,1920,1080,60,h264,2560533.341524839,True,5950.899410247803
5103,1712879508.797256,1920,1080,60,h264,2560977.5017713807,False,5951.033277511597
5104,1712879508.799708,1920,1080,60,h264,2561415.940651789,True,5951.1803913116455
5105,1712879508.802113,1920,1080,60,h264,2561855.564803246,False,5951.324701309204
5106,1712879508.804449,1920,1080,60,h264,2562296.9536890434,True,5951.464862823486
5107,1712879508.806767,1920,1080,60,h264,2562738.7899246276,False,5951.603937149048
5108,1712879508.809062,1920,1080,60,h264,2563181.1969337733,True,5951.741638183594
5109,1712879508.8117492,1920,1080,60,h264,2563613.447727223,False,5951.902871131897
5110,1712879508.814116,1920,1080,60,h264,2564053.9573876285,True,5952.044878005981
5111,1712879508.816511,1920,1080,60,h264,2564493.7187541104,False,5952.188572883606
5112,1712879508.8192651,1920,1080,60,h264,2564924.1693961574,True,5952.353825569153
5113,1712879508.8216739,1920,1080,60,h264,2565363.5293543665,False,5952.498350143433
5114,1712879508.823769,1920,1080,60,h264,2565810.976317669,True,5952.624063491821
5115,1712879508.82625,1920,1080,60,h264,2566248.4262113688,False,5952.772922515869
5116,1712879508.828568,1920,1080,60,h264,2566690.073044431,True,5952.911996841431
5117,1712879508.830702,1920,1080,60,h264,2567136.4553869274,False,5953.040041923523
5118,1712879508.833736,1920,1080,60,h264,2567559.5340967565,True,5953.222074508667
5119,1712879508.836115,1920,1080,60,h264,2567999.5373199424,False,5953.3648109436035
5120,1712879508.8383732,1920,1080,60,h264,2568442.642206379,True,5953.5003089904785
5121,1712879508.840815,1920,1080,60,h264,2568880.974186615,False,5953.646821975708
5122,1712879508.843256,1920,1080,60,h264,2569319.309286706,True,5953.7932777404785
5123,1712879508.845626,1920,1080,60,h264,2569759.456554225,False,5953.935484886169
5124,1712879508.847927,1920,1080,60,h264,2570201.3735758164,True,5954.073543548584
5125,1712879508.8502662,1920,1080,60,h264,2570642.2819409147,False,5954.213891029358
5126,1712879508.852891,1920,1080,60,h264,2571075.769578154,True,5954.371376037598
5127,1712879508.85527,1920,1080,60,h264,2571515.603586644,False,5954.514112472534
5128,1712879508.857949,1920,1080,60,h264,2571947.63753251,True,5954.674859046936
5129,1712879508.8603818,1920,1080,60,h264,2572386.031641286,False,5954.820828437805
5130,1712879508.862754,1920,1080,60,h264,2572825.9741007155,True,5954.963164329529
5131,1712879508.865005,1920,1080,60,h264,2573269.041863876,False,5955.098218917847
5132,1712879508.86727,1920,1080,60,h264,2573711.724773275,True,5955.234117507935
5133,1712879508.869636,1920,1080,60,h264,2574151.765781441,False,5955.376081466675
5134,1712879508.874787,1920,1080,60,h264,2574519.550753895,True,5955.685143470764
5135,1712879508.8770099,1920,1080,60,h264,2574963.256201872,False,5955.818510055542
5136,1712879508.879528,1920,1080,60,h264,2575399.27776918,True,5955.96960067749
5137,1712879508.882391,1920,1080,60,h264,2575826.331548117,False,5956.141376495361
5138,1712879508.885775,1920,1080,60,h264,2576239.8352904,True,5956.344423294067
5139,1712879508.888905,1920,1080,60,h264,2576659.9073033193,False,5956.532220840454
5140,1712879508.8920891,1920,1080,60,h264,2577078.5479540555,True,5956.723265647888
5141,1712879508.895318,1920,1080,60,h264,2577495.9980929657,False,5956.9169998168945
5142,1712879508.897645,1920,1080,60,h264,2577936.839860747,True,5957.056617736816
5143,1712879508.900887,1920,1080,60,h264,2578353.898201618,False,5957.251138687134
5144,1712879508.903027,1920,1080,60,h264,2578799.5499103577,True,5957.379541397095
5145,1712879508.905243,1920,1080,60,h264,2579243.212953436,False,5957.512493133545
5146,1712879508.907777,1920,1080,60,h264,2579678.5869936543,True,5957.664542198181
5147,1712879508.910771,1920,1080,60,h264,2580101.994857613,False,5957.844171524048
5148,1712879508.913377,1920,1080,60,h264,2580535.451597592,True,5958.000540733337
5149,1712879508.9160929,1920,1080,60,h264,2580966.03509575,False,5958.16349029541
5150,1712879508.91806,1920,1080,60,h264,2581416.0555744823,True,5958.28152179718
5151,1712879508.919997,1920,1080,60,h264,2581866.8454498053,False,5958.397736549377
5152,1712879508.9219189,1920,1080,60,h264,2582318.008315028,True,5958.513050079346
5153,1712879508.923866,1920,1080,60,h264,2582768.4964593444,False,5958.629879951477
5154,1712879508.925519,1920,1080,60,h264,2583226.6196281263,True,5958.729057312012
5155,1712879508.927337,1920,1080,60,h264,2583680.435392384,False,5958.838133811951
5156,1712879508.9291809,1920,1080,60,h264,2584133.5583612905,True,5958.948769569397
5157,1712879508.93092,1920,1080,60,h264,2584589.3944747983,False,5959.053111076355
5158,1712879508.932837,1920,1080,60,h264,2585040.579148208,True,5959.168138504028
5159,1712879508.9346611,1920,1080,60,h264,2585494.1669061426,False,5959.277586936951
5160,1712879508.93682,1920,1080,60,h264,2585939.0228476217,True,5959.407119750977
5161,1712879508.939147,1920,1080,60,h264,2586379.482615475,False,5959.546737670898
5162,1712879508.9409359,1920,1080,60,h264,2586833.9359375522,True,5959.654068946838
5163,1712879508.9426408,1920,1080,60,h264,2587290.558891753,False,5959.756364822388
5164,1712879508.944309,1920,1080,60,h264,2587748.1226997967,True,5959.856457710266
5165,1712879508.945913,1920,1080,60,h264,2588207.3422280387,False,5959.952702522278
5166,1712879508.947791,1920,1080,60,h264,2588659.407940154,True,5960.065383911133
5167,1712879508.949503,1920,1080,60,h264,2589115.787840041,False,5960.16809463501
5168,1712879508.951135,1920,1080,60,h264,2589574.2340960773,True,5960.266013145447
5169,1712879508.952728,1920,1080,60,h264,2590033.678527416,False,5960.36159992218
5170,1712879508.954402,1920,1080,60,h264,2590491.0005966444,True,5960.4620361328125
5171,1712879508.956049,1920,1080,60,h264,2590949.0099078254,False,5960.5608558654785
5172,1712879508.957721,1920,1080,60,h264,2591406.351019632,True,5960.661177635193
5173,1712879508.959532,1920,1080,60,h264,2591860.050387133,False,5960.769839286804
5174,1712879508.96126,1920,1080,60,h264,2592315.8981653983,True,5960.873522758484
5175,1712879508.96289,1920,1080,60,h264,2592774.2936006044,False,5960.971312522888
5176,1712879508.964833,1920,1080,60,h264,2593224.496832811,True,5961.087899208069
5177,1712879508.966516,1920,1080,60,h264,2593681.472907767,False,5961.1888790130615
5178,1712879508.9681149,1920,1080,60,h264,2594140.630952704,True,5961.284809112549
5179,1712879508.969815,1920,1080,60,h264,2594597.1281378604,False,5961.386818885803
5180,1712879508.971492,1920,1080,60,h264,2595054.213725165,True,5961.487441062927
5181,1712879508.973398,1920,1080,60,h264,2595505.3049655478,False,5961.6017961502075
5182,1712879508.975355,1920,1080,60,h264,2595955.0458980654,True,5961.7192125320435
5183,1712879508.976982,1920,1080,60,h264,2596413.38514741,False,5961.816844940186
5184,1712879508.978582,1920,1080,60,h264,2596872.425947685,True,5961.912832260132
5185,1712879508.9802618,1920,1080,60,h264,2597329.3580231443,False,5962.013626098633
5186,1712879508.982167,1920,1080,60,h264,2597780.3845136343,True,5962.127938270569
5187,1712879508.983776,1920,1080,60,h264,2598239.136231276,False,5962.22448348999
5188,1712879508.985366,1920,1080,60,h264,2598698.3718869165,True,5962.319884300232
5189,1712879508.987054,1920,1080,60,h264,2599155.029878997,False,5962.421164512634
5190,1712879508.988675,1920,1080,60,h264,2599613.4249315523,True,5962.518424987793
5191,1712879508.990348,1920,1080,60,h264,2600070.445163626,False,5962.618803977966
5192,1712879508.9920151,1920,1080,60,h264,2600527.605981004,True,5962.718825340271
5193,1712879508.995321,1920,1080,60,h264,2600941.859105354,False,5962.91718006134
5194,1712879508.996929,1920,1080,60,h264,2601400.530121418,True,5963.013653755188
5195,1712879508.9985301,1920,1080,60,h264,2601859.3610637137,False,5963.109726905823
5196,1712879509.0028281,1920,1080,60,h264,2602247.5680425907,True,5963.367605209351
5197,1712879509.004682,1920,1080,60,h264,2602699.740167601,False,5963.478841781616
5198,1712879509.006529,1920,1080,60,h264,2603152.076508649,True,5963.589663505554
5199,1712879509.0085142,1920,1080,60,h264,2603600.780037952,False,5963.70876789093
5200,1712879509.010626,1920,1080,60,h264,2604046.142674006,True,5963.835482597351
5201,1712879509.0125031,1920,1080,60,h264,2604497.639806528,False,5963.948106765747
5202,1712879509.014591,1920,1080,60,h264,2604943.596571246,True,5964.073376655579
5203,1712879509.0214531,1920,1080,60,h264,2605264.403988305,False,5964.485106468201
5204,1712879509.0233788,1920,1080,60,h264,2605714.5540696657,True,5964.600648880005
5205,1712879509.025065,1920,1080,60,h264,2606170.9683149145,False,5964.701814651489
5206,1712879509.026659,1920,1080,60,h264,2606629.7801036127,True,5964.797458648682
5207,1712879509.028251,1920,1080,60,h264,2607088.6334499926,False,5964.892973899841
5208,1712879509.030248,1920,1080,60,h264,2607536.847673185,True,5965.012793540955
5209,1712879509.0319302,1920,1080,60,h264,2607993.2995471973,False,5965.113730430603
5210,1712879509.033716,1920,1080,60,h264,2608447.0211791806,True,5965.220875740051
5211,1712879509.0355341,1920,1080,60,h264,2608899.87566161,False,5965.329966545105
5212,1712879509.037639,1920,1080,60,h264,2609345.1924193352,True,5965.4562520980835
5213,1712879509.0395122,1920,1080,60,h264,2609796.5669753123,False,5965.568647384644
5214,1712879509.0412438,1920,1080,60,h264,2610251.642444053,True,5965.672545433044
5215,1712879509.042934,1920,1080,60,h264,2610707.791322722,False,5965.7739543914795
5216,1712879509.04475,1920,1080,60,h264,2611160.618832311,True,5965.8829164505005
5217,1712879509.046361,1920,1080,60,h264,2611618.815188268,False,5965.97957611084
5218,1712879509.048021,1920,1080,60,h264,2612075.706501733,True,5966.079182624817
5219,1712879509.049784,1920,1080,60,h264,2612529.882746825,False,5966.1849546432495
5220,1712879509.051402,1920,1080,60,h264,2612987.8457718403,True,5966.282043457031
5221,1712879509.053091,1920,1080,60,h264,2613443.932876187,False,5966.383380889893
5222,1712879509.054682,1920,1080,60,h264,2613902.5802396815,True,5966.478838920593
5223,1712879509.056412,1920,1080,60,h264,2614357.5586642963,False,5966.582636833191
5224,1712879509.0583282,1920,1080,60,h264,2614807.6251745513,True,5966.697607040405
5225,1712879509.060033,1920,1080,60,h264,2615263.2295200666,False,5966.799902915955
5226,1712879509.061648,1920,1080,60,h264,2615721.1886659665,True,5966.89679145813
5227,1712879509.063265,1920,1080,60,h264,2616179.0702201286,False,5966.993823051453
5228,1712879509.0650392,1920,1080,60,h264,2616632.8092851625,True,5967.100267410278
5229,1712879509.0667899,1920,1080,60,h264,2617087.147005811,False,5967.205309867859
5230,1712879509.068521,1920,1080,60,h264,2617541.983272349,True,5967.30917930603
5231,1712879509.0701299,1920,1080,60,h264,2618000.023233406,False,5967.405710220337
5232,1712879509.071871,1920,1080,60,h264,2618454.5647076904,True,5967.510180473328
5233,1712879509.073498,1920,1080,60,h264,2618912.0973614254,False,5967.607798576355
5234,1712879509.0751538,1920,1080,60,h264,2619368.8553050105,True,5967.707147598267
5235,1712879509.0768409,1920,1080,60,h264,2619824.775381277,False,5967.80837059021
5236,1712879509.078453,1920,1080,60,h264,2620282.652173215,True,5967.905101776123
5237,1712879509.080197,1920,1080,60,h264,2620737.0402730266,False,5968.009743690491
5238,1712879509.0818298,1920,1080,60,h264,2621194.346507731,True,5968.107705116272
5239,1712879509.083658,1920,1080,60,h264,2621646.485021922,False,5968.217396736145
5240,1712879509.0853739,1920,1080,60,h264,2622101.5670352834,True,5968.320350646973
5241,1712879509.093268,1920,1080,60,h264,2622393.7610121374,False,5968.793992996216
5242,1712879509.098038,1920,1080,60,h264,2622768.265702658,True,5969.080195426941
5243,1712879509.099766,1920,1080,60,h264,2623222.9419759745,False,5969.183878898621
5244,1712879509.101602,1920,1080,60,h264,2623674.754211273,True,5969.29404258728
5245,1712879509.103762,1920,1080,60,h264,2624118.010053205,False,5969.423632621765
5246,1712879509.1057248,1920,1080,60,h264,2624566.441669249,True,5969.54140663147
5247,1712879509.107469,1920,1080,60,h264,2625020.6238384913,False,5969.646062850952
5248,1712879509.120595,1920,1080,60,h264,2625174.4885533713,True,5970.433616638184
5249,1712879509.1224241,1920,1080,60,h264,2625626.3526432985,False,5970.543365478516
5250,1712879509.12407,1920,1080,60,h264,2626083.038549649,True,5970.642113685608
5251,1712879509.1258261,1920,1080,60,h264,2626536.7957656276,False,5970.747485160828
5252,1712879509.1275918,1920,1080,60,h264,2626990.285213823,True,5970.853428840637
5253,1712879509.1294348,1920,1080,60,h264,2627441.7190617328,False,5970.9640073776245
5254,1712879509.132194,1920,1080,60,h264,2627868.941896376,True,5971.129560470581
5255,1712879509.13404,1920,1080,60,h264,2628320.2567413296,False,5971.24032497406
5256,1712879509.135969,1920,1080,60,h264,2628769.369595275,True,5971.356053352356
5257,1712879509.137939,1920,1080,60,h264,2629217.3754026196,False,5971.474256515503
5258,1712879509.140464,1920,1080,60,h264,2629650.6984687694,True,5971.625761985779
5259,1712879509.142277,1920,1080,60,h264,2630102.818511127,False,5971.734538078308
